cart_position,pole_angle,cart_velocity,pole_angular_velocity,action,reward,next_cart_position,next_pole_angle,next_cart_velocity,next_pole_angular_velocity,terminated
-0.0006459821455329707,0.0031980888808493747,0.0020419039783120653,0.0046077929446946995,-2.1450086,1,-0.014842088599243202,0.03644142708381229,-0.7098353208808073,1.6407504734427978,False
-0.014842088599243202,0.03644142708381229,-0.7098353208808073,1.6407504734427978,1.553052,1,-0.032743467610281844,0.07695167607627536,-0.18812103127032476,0.41103962550205075,False
-0.032743467610281844,0.07695167607627536,-0.18812103127032476,0.41103962550205075,1.7286546,1,-0.028904150637496188,0.0682476216004497,0.37838753648817386,-0.8308272496820892,False
-0.028904150637496188,0.0682476216004497,0.37838753648817386,-0.8308272496820892,2.3670745,1,0.0016873576111294504,0.0014538122820863997,1.1500624469097669,-2.4999143722644117,False
0.0016873576111294504,0.0014538122820863997,1.1500624469097669,-2.4999143722644117,-2.9917161,1,0.027397255892591548,-0.04917093070040346,0.14031308666108883,-0.07630605320384373,False
0.027397255892591548,-0.04917093070040346,0.14031308666108883,-0.07630605320384373,-0.17099686,1,0.031961903286933116,-0.05059131755309804,0.08808115417960015,0.003853586258259587,False
0.031961903286933116,-0.05059131755309804,0.08808115417960015,0.003853586258259587,0.10015947,1,0.03625631591685703,-0.05310648596642135,0.1264925431559187,-0.1282770107558661,False
0.03625631591685703,-0.05310648596642135,0.1264925431559187,-0.1282770107558661,-1.9605917,1,0.028374226758835018,-0.029186295284030103,-0.5189281480685194,1.3093443310172614,False
0.028374226758835018,-0.029186295284030103,-0.5189281480685194,1.3093443310172614,-1.7871985,1,-0.004011980686200354,0.04825539870209883,-1.0995858389528799,2.5596047177646795,False
-0.004011980686200354,0.04825539870209883,-1.0995858389528799,2.5596047177646795,-1.0062419,1,-0.05433036477361577,0.16359429190145866,-1.4160045095090654,3.2158449986526088,False
-0.05433036477361577,0.16359429190145866,-1.4160045095090654,3.2158449986526088,2.1900094,0,-0.09631720477791289,0.2588866721374349,-0.6897931798203911,1.600487195784799,True
-0.009852927893582348,0.002176299669467452,0.0007823381469345026,0.009117466343319827,-2.8112025,1,-0.02852669461148797,0.0458010442419511,-0.9317514409646309,2.1498208778655425,False
-0.02852669461148797,0.0458010442419511,-0.9317514409646309,2.1498208778655425,1.4709334,1,-0.05578785942183223,0.10748151892874165,-0.4346673940007201,0.9648113461653499,False
-0.05578785942183223,0.10748151892874165,-0.4346673940007201,0.9648113461653499,2.2955902,1,-0.058058012133842686,0.1124188910973965,0.31841908879275155,-0.6933819390896813,False
-0.058058012133842686,0.1124188910973965,0.31841908879275155,-0.6933819390896813,-1.7542334,1,-0.05730982342471245,0.11495339839423376,-0.2787546112350867,0.7996295838568649,False
-0.05730982342471245,0.11495339839423376,-0.2787546112350867,0.7996295838568649,-1.9353019,1,-0.08138695666655453,0.17785128339674236,-0.9226543153285318,2.3309099428801843,False
-0.08138695666655453,0.17785128339674236,-0.9226543153285318,2.3309099428801843,1.7427032,0,-0.10681864600072367,0.24608287091199244,-0.3533436013624877,1.1169208767646142,True
0.005665413443389478,0.008793240122310706,0.009920914564278436,0.0003262636388991602,-0.6801759,1,0.0015136263825627212,0.01950089191917833,-0.21688945211806915,0.5297225580704987,False
0.0015136263825627212,0.01950089191917833,-0.21688945211806915,0.5297225580704987,-2.1332314,1,-0.021310017203532903,0.0732094525446679,-0.922399406216843,2.142065331972717,False
-0.021310017203532903,0.0732094525446679,-0.922399406216843,2.142065331972717,2.0516317,1,-0.04441725193857116,0.12644510178424612,-0.23706269003140126,0.5554250900357898,False
-0.04441725193857116,0.12644510178424612,-0.23706269003140126,0.5554250900357898,-1.8901894,1,-0.06658515998831618,0.1794373256955489,-0.8689187019440284,2.0787962281715586,False
-0.06658515998831618,0.1794373256955489,-0.8689187019440284,2.0787962281715586,-1.6740792,0,-0.11228489978158857,0.28849044082301073,-1.4127974057141681,3.363947769606443,True
-0.005642222552523919,0.008537464638560822,-0.0013757831712676793,0.004101530393426311,-2.4082017,1,-0.02173623522789232,0.04592215800086712,-0.8009989263315357,1.8459554728392102,False
-0.02173623522789232,0.04592215800086712,-0.8009989263315357,1.8459554728392102,-0.55696243,1,-0.05727369245908208,0.12685929130433518,-0.9763515555704088,2.2101337020771723,False
-0.05727369245908208,0.12685929130433518,-0.9763515555704088,2.2101337020771723,0.34046623,0,-0.09396239331527015,0.21001103407990065,-0.8600031095885466,1.9676533565830643,True
0.004444320238266912,-0.008211608612175616,0.007144581361040437,0.006422574166489663,-1.558855,1,-0.0056241068848143175,0.015835515960856507,-0.5091811620756873,1.1841097420000966,False
-0.0056241068848143175,0.015835515960856507,-0.5091811620756873,1.1841097420000966,1.5259267,1,-0.01570178302281594,0.03859583816701859,0.002928566299029641,-0.024323144444893984,False
-0.01570178302281594,0.03859583816701859,0.002928566299029641,-0.024323144444893984,-1.4559668,1,-0.025357685648747262,0.06092765099300368,-0.484259689557879,1.128701846539888,False
-0.025357685648747262,0.06092765099300368,-0.484259689557879,1.128701846539888,-0.17521642,1,-0.045851312011814964,0.10868397201350731,-0.541022064504914,1.2663085219299028,False
-0.045851312011814964,0.10868397201350731,-0.541022064504914,1.2663085219299028,2.74362,1,-0.049367687296871084,0.11852522500452496,0.361717247111932,-0.7433020171917144,False
-0.049367687296871084,0.11852522500452496,0.361717247111932,-0.7433020171917144,0.40940896,1,-0.03256272105558679,0.08633596506069174,0.4789431528617986,-0.8708709646044581,False
