cart_position,pole_angle,cart_velocity,pole_angular_velocity,action,reward,next_cart_position,next_pole_angle,next_cart_velocity,next_pole_angular_velocity,terminated
-0.005822621118208182,-0.001927202234042571,-0.001433985337928414,-0.0020387272393760257,1.2878745,1,0.0026872175920677004,-0.02179917727693154,0.42576862983452224,-0.9816771155035096,False
0.0026872175920677004,-0.02179917727693154,0.42576862983452224,-0.9816771155035096,2.9634612,1,0.03929946311404271,-0.10564760034481051,1.4017606891763055,-3.19152678825035,False
0.03929946311404271,-0.10564760034481051,1.4017606891763055,-3.19152678825035,1.6154622,0,0.10559884426080533,-0.25538525808491325,1.9101062583355775,-4.2941172749929635,True
0.004707901056106352,-0.0055428238725962345,0.006713549134750361,-0.00470939234250429,0.5001217,1,0.008310984439560399,-0.013498634300519246,0.17299584302016793,-0.3892552013591144,False
0.008310984439560399,-0.013498634300519246,0.17299584302016793,-0.3892552013591144,-0.6734865,1,0.010718372132345446,-0.018478769577810382,-0.051718962752030626,0.1319233900235996,False
0.010718372132345446,-0.018478769577810382,-0.051718962752030626,0.1319233900235996,-2.0976756,1,-0.005245854389604453,0.018456053984419667,-0.7447345974089442,1.7000651170518253,False
-0.005245854389604453,0.018456053984419667,-0.7447345974089442,1.7000651170518253,-0.03320339,1,-0.035030931412667984,0.08513946890365769,-0.7457282109536109,1.64771695420158,False
-0.035030931412667984,0.08513946890365769,-0.7457282109536109,1.64771695420158,2.8682394,1,-0.045770821187779705,0.10713299248442318,0.20459002808093416,-0.5117058560213165,False
-0.045770821187779705,0.10713299248442318,0.20459002808093416,-0.5117058560213165,1.4009176,1,-0.028608732621479394,0.06850170443409258,0.6530708693464412,-1.415945901435899,False
-0.028608732621479394,0.06850170443409258,0.6530708693464412,-1.415945901435899,0.28024125,1,-0.000989145408443568,0.011076909005857522,0.7288265156524576,-1.4658175688258228,False
-0.000989145408443568,0.011076909005857522,0.7288265156524576,-1.4658175688258228,1.6693892,1,0.03900361562791349,-0.07091290907187732,1.2700504660185312,-2.631894420607885,False
0.03900361562791349,-0.07091290907187732,1.2700504660185312,-2.631894420607885,-0.23783699,1,0.08791264765214853,-0.17050097606341386,1.1774139868872673,-2.370543301920543,False
0.08791264765214853,-0.17050097606341386,1.1774139868872673,-2.370543301920543,-1.3812786,0,0.1258505764508569,-0.2452842972908608,0.7233699797338653,-1.4016240288839945,True
0.005021175911554794,-0.002653414340843161,0.006240611863923364,-0.00037619986097582326,2.0635784,1,0.01899865847804292,-0.034392460671496844,0.6907239516205067,-1.5705159323398028,False
0.01899865847804292,-0.034392460671496844,0.6907239516205067,-1.5705159323398028,2.75586,1,0.06473551102243486,-0.13799599815353877,1.5929021451088845,-3.593987730703591,False
0.06473551102243486,-0.13799599815353877,1.5929021451088845,-3.593987730703591,-1.2505537,0,0.11978993393754345,-0.26099677372444663,1.164613848522297,-2.600032480082927,True
-0.004477381713497077,0.009283102979492237,0.003985431772220394,0.006905677929207738,-1.8218672,1,-0.016459577593055313,0.03779098749795883,-0.6013842130724313,1.4041622513082843,False
-0.016459577593055313,0.03779098749795883,-0.6013842130724313,1.4041622513082843,-0.26284987,1,-0.042125702924951595,0.09700329052579117,-0.6826385606827343,1.56540297320545,False
-0.042125702924951595,0.09700329052579117,-0.6826385606827343,1.56540297320545,0.15704392,1,-0.0683480759122938,0.15737764224467915,-0.6297340345323803,1.4666249538101233,False
-0.0683480759122938,0.15737764224467915,-0.6297340345323803,1.4666249538101233,-0.6778771,0,-0.09808620656910659,0.22779763620923513,-0.8567699527555764,2.0567252100466664,True
-0.005574910441202919,0.0021612434848555817,-0.003038162622009373,-0.008838292216403315,0.47688946,1,-0.0025337377945261136,-0.005419182408402947,0.15468658482065964,-0.36666259638745097,False
-0.0025337377945261136,-0.005419182408402947,0.15468658482065964,-0.36666259638745097,0.026536565,1,0.003783171006988403,-0.02009172817998562,0.16143317768182952,-0.36983069317177475,False
0.003783171006988403,-0.02009172817998562,0.16143317768182952,-0.36983069317177475,0.009932332,1,0.01029173186467949,-0.03497313902368771,0.16426963026233452,-0.3770955770185559,False
0.01029173186467949,-0.03497313902368771,0.16426963026233452,-0.3770955770185559,-0.16669954,1,0.015771794696688823,-0.0477718580688319,0.11015881391398795,-0.26696073575083734,False
0.015771794696688823,-0.0477718580688319,0.11015881391398795,-0.26696073575083734,1.5910655,1,0.03081374514186987,-0.08355177652972093,0.6404470991356589,-1.510629624658383,False
0.03081374514186987,-0.08355177652972093,0.6404470991356589,-1.510629624658383,-1.064548,1,0.04931233243339729,-0.1276093366682507,0.28681856824935575,-0.7133742389876205,False
0.04931233243339729,-0.1276093366682507,0.28681856824935575,-0.7133742389876205,0.74347067,1,0.06586620834894569,-0.16934143362406112,0.5403102634220951,-1.3708221218369787,False
0.06586620834894569,-0.16934143362406112,0.5403102634220951,-1.3708221218369787,-2.0318184,1,0.07424124674830945,-0.19577257724871674,-0.11837110392670595,0.02217942940532672,False
0.07424124674830945,-0.19577257724871674,-0.11837110392670595,0.02217942940532672,-1.8049601,1,0.05805435084499331,-0.172430044633438,-0.6900750935077468,1.1357773331491994,False
0.05805435084499331,-0.172430044633438,-0.6900750935077468,1.1357773331491994,1.9704684,1,0.044014534958463365,-0.1621189697655221,-0.014462636401036085,-0.5951832986291611,False
0.044014534958463365,-0.1621189697655221,-0.014462636401036085,-0.5951832986291611,1.0434797,0,0.050587221155838843,-0.20450770243253194,0.34189982573630695,-1.5172432452299878,True
